timestamps,TP9,AF7,AF8,TP10
1623120463.814,733.887,-16.602,53.223,528.320
1623120463.818,840.820,-34.668,24.902,720.215
1623120463.822,-542.480,-63.477,-133.301,-411.621
1623120463.826,-1000.000,-65.430,-151.367,-826.660
1623120463.829,305.176,-36.133,6.348,213.379
1623120463.833,-925.781,-12.695,69.824,829.590
1623120463.837,-139.648,-40.039,-94.727,-93.750
1623120463.841,-1000.000,-58.594,-160.645,-905.762
1623120463.845,-95.215,-30.273,-22.461,-138.672
1623120463.846,-836.426,-10.254,52.246,822.754
1623120463.850,249.023,-34.668,-64.941,245.605
1623120463.854,-1000.000,-54.688,-165.527,-842.773
1623120463.858,-461.914,-41.504,-70.312,-462.402
1623120463.862,-999.512,-21.973,48.828,679.688
1623120463.866,600.098,-33.203,-32.227,523.926
1623120463.870,-870.605,-61.035,-172.363,-643.066
1623120463.873,-789.551,-56.641,-111.328,-712.402
1623120463.877,633.789,-25.879,48.828,428.711
1623120463.881,898.438,-18.066,31.738,738.281
1623120463.885,-498.535,-36.133,-133.301,-380.371
1623120463.889,-969.238,-46.387,-144.531,-795.410
1623120463.892,363.770,-41.016,2.930,235.352
1623120463.896,-906.738,-34.668,30.762,818.848
1623120463.900,-55.176,-51.758,-101.074,-38.086
1623120463.904,-1000.000,-67.871,-166.504,-914.551
1623120463.908,-177.246,-38.086,-41.016,-202.637
1623120463.912,-849.121,-25.879,43.945,822.266
1623120463.916,322.266,-57.617,-58.105,318.359
1623120463.919,-1000.000,-65.430,-143.066,-813.965
1623120463.923,-531.250,-49.805,-64.941,-502.441
1623120463.927,938.477,-28.809,41.504,660.156
1623120463.931,668.945,-35.645,-18.555,583.496
1623120463.935,-791.016,-64.941,-160.156,-591.797
1623120463.952,-843.750,-58.594,-125.488,-746.094
1623120463.956,558.594,-22.949,35.645,394.531
1623120463.960,947.266,-22.949,47.852,787.109
1623120463.964,-369.629,-40.527,-94.727,-266.602
1623120463.968,-1000.000,-45.410,-129.883,-873.535
1623120463.972,130.371,-33.203,-10.254,56.641
1623120463.976,-864.258,-20.020,39.551,844.238
1623120463.979,32.715,-34.668,-80.566,66.895
1623120463.983,-1000.000,-54.199,-160.156,-889.160
1623120463.987,-270.020,-41.504,-58.105,-274.902
1623120463.991,-877.441,-16.602,67.871,789.062
1623120463.995,403.320,-33.203,-21.973,372.559
1623120463.996,-1000.000,-51.270,-167.969,-766.113
1623120464.000,-606.445,-38.086,-88.867,-561.035
1623120464.004,862.793,-29.297,47.852,593.262
1623120464.008,735.352,-45.898,-1.465,618.652
1623120464.012,-700.195,-59.082,-153.320,-532.715
1623120464.016,-908.203,-61.035,-149.902,-776.855
1623120464.020,460.938,-26.367,16.602,327.637
1623120464.023,-999.512,-12.207,39.062,798.340
1623120464.027,-283.691,-49.316,-124.023,-207.520
1623120464.031,-1000.000,-54.199,-147.949,-878.418
1623120464.035,47.363,-28.809,10.254,-10.254
1623120464.039,-845.215,-19.531,54.688,827.148
1623120464.041,115.723,-33.691,-75.684,122.559
1623120464.045,-1000.000,-59.082,-159.180,-875.977
1623120464.049,-339.844,-49.805,-46.875,-349.609
1623120464.053,-913.574,-21.484,64.453,745.117
1623120464.057,479.004,-28.320,-25.879,442.383
1623120464.061,-993.652,-53.711,-159.180,-718.262
1623120464.065,-673.340,-44.922,-80.566,-618.652
1623120464.068,788.086,-20.996,57.617,539.551
1623120464.072,795.410,-24.902,-2.441,677.734
1623120464.076,-610.840,-43.945,-126.953,-459.961
1623120464.080,-960.449,-52.246,-125.977,-819.336
1623120464.084,373.535,-29.297,-0.977,238.281
1623120464.086,-951.660,-23.438,32.227,805.176
1623120464.090,-182.129,-33.203,-85.938,-115.234
1623120464.094,-1000.000,-42.969,-146.973,-916.992
1623120464.098,27.344,-35.156,-26.855,-46.875
1623120464.102,988.770,-14.160,40.527,726.562
1623120464.106,-173.828,-33.203,-94.238,-24.902
1623120464.110,-1000.000,-56.641,-170.410,-822.754
1623120464.113,-402.344,-46.875,-77.148,-371.094
1623120464.117,-977.051,-32.715,55.664,724.121
1623120464.121,540.039,-49.805,6.348,486.816
1623120464.125,-935.059,-65.918,-141.113,-687.500
1623120464.129,-739.746,-47.852,-87.402,-669.922
1623120464.131,701.172,-32.227,52.246,489.746
1623120464.135,848.145,-39.551,13.672,710.449
1623120464.139,-528.809,-53.711,-132.812,-405.273
1623120464.143,-1000.000,-50.781,-137.207,-837.891
1623120464.147,279.785,-31.738,16.602,175.781
1623120464.151,-911.621,-33.691,39.551,822.754
1623120464.155,-106.445,-48.828,-112.793,-69.336
1623120464.158,-1000.000,-55.664,-185.059,-911.133
1623120464.162,-126.953,-35.645,-21.973,-154.785
1623120464.166,-839.844,-16.113,88.867,812.500
1623120464.170,277.344,-38.086,-55.664,257.812
1623120464.174,-1000.000,-59.082,-159.180,-823.242
1623120464.176,-485.352,-46.387,-45.410,-466.309
1623120464.180,980.957,-28.809,61.035,685.059
1623120464.184,622.070,-34.180,-20.996,561.035
1623120464.188,-846.680,-59.082,-147.461,-632.324
1623120464.192,-803.711,-49.805,-100.098,-689.453
1623120464.196,615.234,-28.320,29.297,462.402
1623120464.200,904.785,-42.969,-11.719,733.887
1623120464.203,-439.453,-61.523,-143.555,-336.426
1623120464.207,-1000.000,-49.805,-119.629,-873.535
1623120464.211,192.383,-21.484,9.766,96.191
1623120464.215,-879.883,-24.414,51.758,832.520
1623120464.219,-18.066,-45.410,-66.895,-1.465
1623120464.221,-1000.000,-42.969,-139.160,-917.480
1623120464.225,-178.711,-28.320,-36.621,-217.773
1623120464.229,-948.242,-24.414,29.785,720.215
1623120464.233,191.406,-42.969,-62.988,215.820
1623120464.237,-1000.000,-57.617,-159.180,-792.480
1623120464.241,-559.082,-39.062,-82.031,-536.621
1623120464.245,904.297,-24.414,47.363,612.793
1623120464.248,691.406,-26.855,16.602,589.355
1623120464.252,-762.207,-43.457,-122.559,-566.895
1623120464.256,-863.770,-47.363,-119.629,-759.766
1623120464.260,524.414,-30.762,24.902,352.051
1623120464.264,968.262,-28.809,32.227,763.672
1623120464.266,-334.961,-52.246,-128.418,-266.602
1623120464.270,-1000.000,-62.012,-161.133,-891.602
1623120464.274,101.562,-40.039,-9.766,28.320
1623120464.278,-852.051,-26.855,68.359,853.516
1623120464.282,40.039,-42.969,-61.035,49.805
1623120464.286,-1000.000,-60.059,-172.363,-824.707
1623120464.290,-206.055,-30.762,-60.059,-182.129
1623120464.293,-896.973,-15.137,63.477,751.953
1623120464.297,428.223,-31.250,-31.250,388.672
1623120464.301,-1000.000,-44.434,-169.922,-740.723
1623120464.305,-625.488,-42.969,-79.102,-582.031
1623120464.309,842.773,-16.602,65.430,584.961
1623120464.326,756.348,-16.602,8.789,654.297
1623120464.330,-669.922,-44.922,-125.488,-497.070
1623120464.334,-923.828,-53.711,-111.816,-777.832
1623120464.338,435.059,-35.156,27.344,302.734
1623120464.342,-983.398,-21.484,36.133,807.617
1623120464.346,-253.906,-45.410,-125.000,-187.012
1623120464.350,-1000.000,-54.199,-160.156,-896.973
1623120464.353,17.090,-32.227,-3.418,-35.645
1623120464.357,-845.215,-22.461,54.199,836.426
1623120464.361,132.324,-36.621,-77.148,146.484
1623120464.365,-1000.000,-42.969,-142.090,-868.652
1623120464.369,-362.305,-32.227,-45.898,-362.305
1623120464.372,-927.734,-19.531,37.109,744.141
1623120464.376,506.348,-22.949,-26.855,457.520
1623120464.380,-970.215,-43.945,-140.137,-714.355
1623120464.384,-694.824,-35.645,-88.379,-635.742
1623120464.388,762.207,-16.602,47.363,528.809
1623120464.392,815.430,-27.344,11.230,690.918
1623120464.396,-579.102,-42.480,-125.977,-442.871
1623120464.399,-986.816,-49.805,-128.906,-833.984
1623120464.403,336.426,-36.621,-9.766,225.098
1623120464.407,-941.895,-23.926,32.227,813.965
1623120464.411,-175.781,-43.945,-84.961,-126.953
1623120464.415,-1000.000,-59.082,-161.621,-896.484
1623120464.416,-67.383,-31.738,-32.715,-103.516
1623120464.420,-840.332,-21.973,61.523,822.754
1623120464.424,219.727,-33.203,-50.293,222.656
1623120464.428,-1000.000,-46.387,-160.645,-836.426
1623120464.432,-437.500,-41.016,-72.754,-424.316
1623120464.436,-980.957,-15.625,46.875,699.219
1623120464.440,573.730,-27.832,-17.090,503.906
1623120464.443,-901.367,-59.082,-163.086,-662.598
1623120464.447,-753.906,-49.805,-124.023,-682.129
1623120464.451,681.152,-17.090,47.852,464.355
1623120464.455,879.883,-14.648,40.039,718.750
1623120464.459,-480.469,-43.945,-132.324,-395.020
1623120464.461,-1000.000,-54.199,-152.832,-862.793
1623120464.465,258.301,-31.738,1.953,162.598
1623120464.469,-902.344,-18.066,39.062,828.613
1623120464.473,-81.055,-27.344,-97.656,-48.828
1623120464.477,-1000.000,-46.387,-152.832,-896.973
1623120464.481,-159.668,-47.363,-40.039,-179.688
1623120464.485,-847.656,-28.809,53.711,788.574
1623120464.488,294.434,-36.133,-54.688,271.973
1623120464.492,-1000.000,-56.641,-169.434,-814.941
1623120464.496,-517.090,-46.387,-66.895,-498.535
1623120464.500,950.684,-30.762,51.270,644.043
1623120464.504,644.043,-33.691,-13.184,555.664
1623120464.507,-822.266,-49.805,-145.020,-592.285
1623120464.511,-821.289,-59.082,-110.840,-721.191
1623120464.515,589.355,-34.180,22.949,407.715
1623120464.519,926.758,-21.484,23.926,765.137
1623120464.523,-404.785,-47.363,-108.398,-298.828
1623120464.527,-1000.000,-50.781,-132.812,-857.422
1623120464.531,174.316,-26.855,0.488,99.609
1623120464.534,-875.977,-29.785,39.062,850.586
1623120464.538,-4.395,-48.340,-68.848,29.785
1623120464.542,-1000.000,-52.734,-133.301,-898.926
1623120464.546,-232.910,-38.574,-45.410,-237.305
1623120464.550,-863.770,-14.648,51.270,812.988
1623120464.552,369.141,-20.508,-31.738,361.816
1623120464.556,-1000.000,-40.527,-148.926,-770.508
1623120464.560,-576.172,-39.551,-74.707,-539.062
1623120464.564,894.043,-23.926,56.152,611.816
1623120464.568,713.379,-25.391,8.301,616.211
1623120464.572,-729.980,-56.641,-145.508,-538.086
1623120464.576,-884.277,-62.988,-143.555,-758.301
1623120464.579,496.094,-37.109,6.348,351.074
1623120464.583,974.609,-27.832,48.340,781.738
1623120464.587,-323.242,-45.410,-91.309,-246.582
1623120464.591,-1000.000,-42.969,-134.766,-883.789
1623120464.595,78.613,-15.625,-4.883,11.230
1623120464.596,-851.562,-10.254,60.547,832.520
1623120464.600,85.449,-34.180,-64.453,98.145
1623120464.604,-1000.000,-48.340,-149.902,-879.883
1623120464.608,-299.316,-26.367,-28.320,-301.758
1623120464.612,-940.430,-19.531,66.406,733.887
1623120464.616,377.441,-48.340,-40.527,365.234
1623120464.620,-1000.000,-66.406,-165.039,-726.074
1623120464.623,-649.902,-42.969,-79.590,-591.797
1623120464.627,813.965,-6.836,65.918,566.895
1623120464.631,767.578,-9.766,11.230,657.715
1623120464.635,-653.320,-45.410,-136.719,-497.070
1623120464.639,-940.430,-54.199,-111.328,-802.246
1623120464.642,406.250,-25.391,31.250,283.691
1623120464.646,-968.750,-20.508,34.180,810.059
1623120464.650,-226.074,-43.945,-95.215,-170.898
1623120464.654,-1000.000,-40.039,-118.652,-890.625
1623120464.658,-4.395,-18.066,-7.812,-46.387
1623120464.662,-839.355,-14.648,26.855,838.379
1623120464.666,166.504,-39.062,-80.566,165.039
1623120464.669,-1000.000,-52.734,-141.113,-859.375
1623120464.673,-381.348,-31.250,-36.621,-370.117
1623120464.677,-938.477,-17.090,63.965,720.215
1623120464.681,523.926,-24.414,-6.348,457.031
1623120464.685,-950.195,-38.086,-128.418,-686.035
1623120464.701,-716.797,-45.898,-106.445,-654.785
1623120464.705,731.934,-19.043,33.691,502.930
1623120464.709,836.426,-19.043,21.484,701.172
1623120464.713,-571.289,-53.711,-131.836,-443.848
1623120464.717,-955.566,-51.758,-133.789,-804.199
1623120464.721,380.371,-22.949,11.719,258.789
1623120464.725,-935.547,-10.742,55.664,821.777
1623120464.728,-141.113,-34.180,-88.379,-101.562
1623120464.732,-1000.000,-40.039,-162.598,-900.879
1623120464.736,-94.727,-18.555,-30.762,-114.258
1623120464.740,-840.332,-11.719,56.152,825.195
1623120464.744,242.188,-30.762,-56.152,238.281
1623120464.746,-1000.000,-55.176,-167.480,-826.660
1623120464.750,-460.938,-51.758,-70.312,-438.477
1623120464.754,998.047,-29.297,61.035,690.918
1623120464.758,602.051,-29.297,-12.695,541.016
1623120464.762,-872.070,-56.641,-152.344,-630.859
1623120464.766,-772.949,-44.922,-103.027,-686.523
1623120464.770,658.203,-8.301,54.199,459.961
1623120464.773,889.160,-16.113,27.344,734.375
1623120464.777,-465.332,-52.734,-143.555,-354.004
1623120464.781,-1000.000,-57.129,-145.508,-854.980
1623120464.785,227.539,-30.273,21.484,120.117
1623120464.789,-894.043,-23.926,54.688,823.730
1623120464.792,-59.570,-36.621,-88.379,-30.273
1623120464.796,-1000.000,-39.062,-148.926,-905.762
1623120464.800,-179.688,-20.508,-26.367,-207.520
1623120464.804,-840.820,-4.395,53.711,813.477
1623120464.808,290.527,-39.551,-67.871,251.465
1623120464.812,-1000.000,-72.754,-178.711,-848.145
1623120464.816,-468.262,-47.852,-74.707,-462.402
1623120464.819,930.176,-19.531,53.223,633.301
1623120464.823,664.551,-25.879,-13.184,576.172
1623120464.827,-792.480,-41.504,-134.766,-587.402
1623120464.831,-842.773,-43.945,-83.496,-753.418
1623120464.835,558.594,-20.020,52.734,380.371
1623120464.837,943.848,-18.066,13.184,766.113
1623120464.841,-375.977,-44.922,-125.000,-288.574
1623120464.845,-1000.000,-46.875,-127.441,-875.488
1623120464.849,135.742,-32.227,-11.230,60.547
1623120464.853,-864.746,-25.879,48.340,827.148
1623120464.857,33.203,-33.203,-64.941,45.898
1623120464.861,-1000.000,-42.480,-145.508,-886.230
1623120464.864,-261.230,-34.668,-39.062,-263.184
1623120464.868,-876.465,-25.879,66.895,785.156
1623120464.872,398.438,-33.203,-9.766,362.305
1623120464.876,-1000.000,-49.805,-154.297,-770.508
1623120464.880,-598.145,-32.715,-90.332,-557.617
1623120464.882,870.117,-17.090,52.734,597.168
1623120464.886,734.863,-21.973,13.672,628.418
1623120464.890,-699.219,-36.621,-130.371,-521.484
1623120464.894,-905.762,-51.270,-116.699,-782.227
1623120464.898,465.332,-32.715,32.715,311.035
1623120464.902,992.676,-25.879,44.922,788.086
1623120464.906,-294.434,-43.457,-94.727,-210.449
1623120464.909,-1000.000,-55.664,-143.555,-881.348
1623120464.913,49.316,-41.992,-8.301,-10.742
1623120464.917,-847.656,-20.996,72.754,828.125
1623120464.921,109.375,-41.504,-67.383,120.117
1623120464.925,-1000.000,-57.617,-160.645,-859.375
1623120464.926,-339.355,-37.598,-39.551,-331.543
1623120464.930,-915.527,-20.996,64.941,758.789
1623120464.934,476.562,-28.809,-29.785,453.125
1623120464.938,-995.117,-45.410,-149.414,-711.914
1623120464.942,-669.434,-49.316,-101.562,-617.188
1623120464.946,793.457,-27.344,28.320,541.992
1623120464.950,789.551,-30.762,-7.812,674.805
1623120464.953,-621.094,-60.059,-152.832,-453.613
1623120464.957,-960.449,-53.223,-123.047,-808.594
1623120464.961,374.512,-23.926,29.297,246.582
1623120464.965,-953.125,-18.066,49.805,826.660
1623120464.969,-194.824,-45.410,-92.773,-132.324
1623120464.972,-1000.000,-57.129,-138.184,-886.719
1623120464.976,-40.039,-31.738,-28.320,-72.754
1623120464.980,-837.891,-21.484,50.293,823.730
1623120464.984,195.801,-43.457,-47.363,189.941
1623120464.988,-1000.000,-52.734,-150.879,-848.145
1623120464.992,-406.738,-37.109,-62.500,-389.648
1623120464.996,-956.543,-19.043,58.105,731.934
1623120464.999,553.711,-24.902,7.324,501.465
1623120465.003,-919.922,-45.410,-130.371,-669.922
1623120465.007,-738.770,-55.664,-94.727,-676.270
1623120465.011,705.078,-30.762,50.293,478.516
1623120465.015,853.027,-20.508,22.461,711.914
1623120465.017,-528.320,-44.922,-125.488,-407.227
1623120465.021,-1000.000,-40.039,-127.441,-837.402
1623120465.025,281.738,-16.602,12.695,170.898
1623120465.029,-935.059,-17.578,47.363,814.941
1623120465.033,-107.422,-33.691,-86.426,-67.871
1623120465.037,-1000.000,-42.480,-156.738,-901.367
1623120465.041,-123.047,-25.391,-17.090,-143.066
1623120465.044,-838.867,-7.812,80.078,821.777
1623120465.048,272.949,-34.668,-41.992,265.625
1623120465.052,-1000.000,-56.152,-163.086,-823.730
1623120465.056,-482.910,-35.156,-61.035,-458.984
1623120465.060,981.934,-12.695,82.031,680.176
1623120465.076,625.000,-16.602,18.066,554.199
1623120465.080,-842.773,-51.758,-125.000,-614.258
1623120465.084,-805.176,-55.176,-72.754,-710.449
1623120465.088,616.699,-21.973,65.430,427.246
1623120465.092,900.879,-20.020,25.391,732.422
1623120465.096,-446.777,-51.758,-139.160,-350.098
1623120465.100,-1000.000,-52.246,-149.414,-873.535
1623120465.103,198.730,-12.695,14.648,95.703
1623120465.107,-885.742,-4.395,62.988,817.383
1623120465.111,-31.738,-37.598,-80.078,-12.207
1623120465.115,-1000.000,-52.246,-137.207,-907.715
1623120465.119,-204.590,-31.738,-7.812,-219.238
1623120465.122,-854.980,-14.160,69.336,799.805
1623120465.126,347.656,-29.785,-49.316,319.824
1623120465.130,-1000.000,-47.852,-148.438,-796.875
1623120465.134,-558.594,-37.109,-66.895,-525.391
1623120465.138,914.551,-19.531,49.316,630.859
1623120465.142,687.012,-28.320,-5.371,589.844
1623120465.146,-767.578,-39.551,-134.277,-563.965
1623120465.149,-864.258,-29.297,-90.332,-743.652
1623120465.153,525.879,-31.738,23.438,364.258
1623120465.157,959.961,-32.715,27.344,761.719
1623120465.161,-350.098,-43.945,-80.078,-279.297
1623120465.165,-1000.000,-54.199,-122.559,-889.648
1623120465.166,107.422,-20.996,15.625,31.738
1623120465.170,-858.398,-11.230,70.801,836.914
1623120465.174,58.594,-41.016,-69.336,74.219
1623120465.178,-1000.000,-55.176,-158.203,-879.883
1623120465.182,-279.297,-23.926,-36.621,-281.738
1623120465.186,-881.836,-1.465,68.359,784.668
1623120465.190,429.199,-23.438,-24.414,412.109
1623120465.193,-1000.000,-40.039,-147.949,-736.328
1623120465.197,-627.441,-28.320,-92.285,-569.824
1623120465.201,840.332,-14.648,70.801,580.078
1623120465.205,757.812,-21.484,29.785,649.414
1623120465.209,-667.480,-46.387,-139.648,-487.305
1623120465.212,-923.340,-52.734,-124.023,-781.738
1623120465.216,437.012,-16.602,38.574,305.176
1623120465.220,-988.281,-11.230,55.176,799.805
1623120465.224,-262.207,-38.574,-108.398,-197.754
1623120465.228,-1000.000,-44.922,-153.320,-895.508
1623120465.232,16.602,-27.344,-24.902,-36.133
1623120465.236,-844.727,-17.578,41.016,827.637
1623120465.239,132.812,-41.992,-85.449,145.020
1623120465.243,-1000.000,-60.059,-165.527,-870.117
1623120465.247,-369.141,-27.832,-29.297,-370.117
1623120465.251,-932.617,-8.789,76.660,753.906
1623120465.255,497.559,-36.133,-3.906,464.844
1623120465.256,-977.051,-63.477,-136.230,-719.238
1623120465.260,-697.266,-50.293,-91.797,-649.414
1623120465.264,760.742,-20.020,38.574,513.184
1623120465.268,804.199,-18.555,22.949,672.852
1623120465.272,-577.148,-42.969,-107.422,-443.359
1623120465.276,-953.613,-45.898,-124.023,-807.617
1623120465.280,345.703,-23.438,17.578,219.238
1623120465.283,-943.359,-18.066,48.828,807.129
1623120465.287,-170.410,-32.227,-78.613,-118.652
1623120465.291,-1000.000,-50.293,-125.000,-896.484
1623120465.295,-64.941,-47.852,-26.367,-116.699
1623120465.299,-838.379,-30.762,57.617,823.730
1623120465.302,217.285,-35.645,-38.574,237.305
1623120465.306,-1000.000,-49.805,-129.395,-820.801
1623120465.310,-436.035,-50.781,-48.828,-409.180
1623120465.314,-974.609,-33.203,55.176,729.980
1623120465.318,561.523,-35.156,0.977,526.367
1623120465.322,-919.922,-56.641,-125.000,-653.809
1623120465.326,-760.742,-52.734,-104.492,-675.781
1623120465.329,664.551,-40.527,13.184,446.777
1623120465.333,882.324,-43.457,17.578,712.402
1623120465.337,-479.980,-56.641,-125.977,-373.535
1623120465.341,-1000.000,-58.105,-143.555,-839.355
1623120465.345,273.926,-42.480,4.883,172.363
1623120465.346,-896.973,-36.133,46.875,848.633
1623120465.350,-72.754,-57.129,-92.285,-32.227
1623120465.354,-1000.000,-63.477,-158.691,-890.625
1623120465.358,-132.812,-27.832,-25.879,-154.785
1623120465.362,-838.867,-6.836,62.500,837.402
1623120465.366,301.758,-39.551,-58.105,307.129
1623120465.370,-1000.000,-71.289,-169.434,-778.809
1623120465.373,-504.395,-55.176,-81.055,-449.707
1623120465.377,965.332,-26.367,53.223,687.988
1623120465.381,646.973,-35.645,-5.371,606.445
1623120465.385,-819.336,-55.176,-145.508,-557.617
1623120465.389,-812.012,-44.922,-96.680,-701.172
1623120465.392,601.074,-23.438,56.152,434.082
1623120465.396,935.059,-20.508,33.691,788.086
1623120465.400,-394.043,-41.992,-113.281,-291.992
1623120465.404,-1000.000,-57.617,-122.070,-861.816
1623120465.408,180.664,-37.109,7.812,105.469
1623120465.412,-870.605,-23.926,47.852,864.258
1623120465.416,4.883,-45.410,-64.941,50.293
1623120465.419,-1000.000,-56.152,-122.070,-871.094
1623120465.423,-220.703,-40.527,-26.367,-221.191
1623120465.427,-859.863,-24.414,60.547,815.430
1623120465.431,378.906,-36.133,-36.621,375.000
1623120465.435,-1000.000,-49.316,-148.926,-751.953
1623120465.451,-568.359,-33.691,-68.848,-510.742
1623120465.455,902.832,-24.414,60.059,643.066
1623120465.459,714.355,-29.785,15.137,622.559
1623120465.463,-725.586,-41.504,-126.953,-536.621
1623120465.467,-882.324,-40.527,-109.375,-743.652
1623120465.471,497.559,-22.949,26.367,351.562
1623120465.475,981.934,-22.461,45.898,782.227
1623120465.478,-313.477,-35.645,-88.379,-239.746
1623120465.482,-1000.000,-44.434,-128.418,-875.977
1623120465.486,81.543,-26.367,-4.395,36.621
1623120465.490,-851.562,-10.742,74.707,851.562
1623120465.494,87.402,-38.574,-40.527,108.398
1623120465.497,-1000.000,-56.641,-146.484,-860.352
1623120465.501,-308.105,-40.039,-49.316,-294.922
1623120465.505,-892.090,-18.066,69.824,783.203
1623120465.509,445.801,-30.273,-17.090,415.039
1623120465.513,-978.516,-47.852,-143.555,-680.664
1623120465.517,-586.914,-33.203,-74.707,-503.418
1623120465.521,818.359,-12.207,52.246,570.801
1623120465.524,770.020,-13.672,30.273,645.508
1623120465.528,-644.531,-42.480,-126.953,-481.934
1623120465.532,-941.406,-45.410,-112.793,-799.805
1623120465.536,400.391,-21.484,46.875,255.371
1623120465.540,-956.543,-10.742,56.152,792.969
1623120465.542,-260.254,-27.832,-90.820,-194.824
1623120465.546,-1000.000,-46.387,-133.789,-838.867
1623120465.550,161.621,-24.902,-7.324,52.734
1623120465.554,-854.492,-11.230,50.781,827.148
1623120465.558,169.434,-24.902,-56.152,169.434
1623120465.562,-1000.000,-45.898,-152.832,-855.469
1623120465.566,-381.836,-37.109,-37.109,-378.906
1623120465.569,-939.453,-13.672,91.309,744.141
1623120465.573,528.320,-30.273,-12.695,489.746
1623120465.577,-944.824,-51.758,-145.020,-684.570
1623120465.581,-716.309,-36.621,-78.613,-649.902
1623120465.585,734.375,-10.254,49.316,513.672
1623120465.586,837.402,-14.160,23.926,705.566
1623120465.590,-547.363,-34.180,-110.840,-421.875
1623120465.594,-998.047,-38.574,-111.816,-831.543
1623120465.598,315.918,-28.809,37.109,201.660
1623120465.602,-932.129,-25.391,51.270,813.477
1623120465.606,-148.926,-29.297,-90.820,-105.957
1623120465.610,-1000.000,-39.062,-147.949,-896.484
1623120465.613,-100.586,-37.598,-32.715,-126.465
1623120465.617,-839.844,-15.625,63.477,816.406
1623120465.621,250.977,-19.531,-28.320,249.023
1623120465.625,-1000.000,-47.363,-145.020,-824.219
1623120465.629,-464.844,-42.969,-67.383,-443.848
1623120465.632,998.047,-14.160,51.270,688.965
1623120465.636,600.586,-17.578,-1.953,534.180
1623120465.640,-874.023,-55.664,-142.578,-634.277
1623120465.644,-776.855,-50.781,-97.168,-685.547
1623120465.648,625.488,-16.113,52.246,445.801
1623120465.652,866.211,-14.160,32.227,722.168
1623120465.656,-454.590,-35.645,-116.699,-343.750
1623120465.659,-1000.000,-48.828,-146.484,-843.750
1623120465.663,220.215,-27.344,23.926,138.672
1623120465.667,-882.324,-13.672,81.055,846.680
1623120465.671,-64.941,-39.551,-68.848,-8.301
1623120465.675,-1000.000,-47.852,-119.629,-825.195
1623120465.676,-86.914,-24.414,1.953,-120.605
1623120465.680,-860.352,-5.371,83.984,816.406
1623120465.684,338.867,-22.949,-17.090,343.750
1623120465.688,-1000.000,-41.016,-134.277,-780.762
1623120465.692,-503.906,-34.180,-44.434,-446.289
1623120465.696,989.258,-20.020,78.125,727.539
1623120465.700,662.598,-32.227,-4.883,601.562
1623120465.703,-792.480,-61.523,-133.789,-559.082
1623120465.707,-841.309,-41.992,-64.941,-722.168
1623120465.711,559.082,-15.137,67.871,398.438
1623120465.715,940.918,-26.855,49.316,772.461
1623120465.719,-376.953,-44.434,-94.727,-265.137
1623120465.722,-1000.000,-49.805,-133.789,-863.770
1623120465.726,126.953,-34.668,-2.930,56.641
1623120465.730,-864.746,-20.996,50.293,830.078
1623120465.734,35.156,-25.879,-68.848,49.805
1623120465.738,-1000.000,-45.410,-144.043,-892.090
1623120465.742,-258.789,-41.504,-41.992,-285.156
1623120465.746,-875.000,-15.137,53.711,776.367
1623120465.749,403.809,-20.996,-15.625,371.094
1623120465.753,-1000.000,-44.434,-130.371,-774.414
1623120465.757,-608.398,-36.133,-94.238,-574.707
1623120465.761,859.375,-16.602,27.832,593.750
1623120465.765,746.094,-17.090,12.695,648.438
1623120465.767,-684.082,-41.992,-122.559,-511.230
1623120465.771,-920.898,-52.246,-119.629,-803.711
1623120465.775,452.148,-33.203,40.039,296.387
1623120465.779,982.422,-28.320,65.430,770.996
1623120465.783,-280.762,-53.223,-73.730,-202.637
1623120465.787,-1000.000,-68.359,-144.531,-855.469
1623120465.791,30.273,-50.293,-27.832,-29.785
1623120465.794,-851.074,-33.203,65.918,815.918
1623120465.798,112.793,-50.293,-52.734,117.676
1623120465.802,-1000.000,-62.988,-153.809,-876.953
1623120465.806,-353.516,-46.875,-48.828,-353.516
1623120465.810,-925.293,-36.133,73.730,733.887
1623120465.826,479.004,-47.363,-16.113,431.152
1623120465.830,-996.094,-62.012,-142.090,-714.355
1623120465.834,-672.852,-44.922,-59.570,-616.211
1623120465.838,786.621,-23.926,69.824,542.480
1623120465.842,797.363,-30.762,40.527,674.316
1623120465.846,-610.352,-51.270,-109.863,-464.355
1623120465.850,-958.984,-48.340,-114.258,-813.477
1623120465.853,380.371,-23.438,42.969,245.605
1623120465.857,-956.543,-28.320,49.805,806.641
1623120465.861,-201.172,-53.711,-94.238,-140.625
1623120465.865,-1000.000,-47.852,-127.441,-883.301
1623120465.869,-41.504,-26.367,12.695,-77.148
1623120465.871,-840.820,-23.926,69.824,838.867
1623120465.875,189.941,-45.410,-63.965,209.473
1623120465.879,-1000.000,-50.781,-153.320,-860.840
1623120465.883,-424.316,-41.992,-70.801,-416.992
1623120465.887,-972.656,-35.645,36.133,703.125
1623120465.891,554.199,-35.645,-15.137,493.164
1623120465.895,-922.852,-41.992,-126.953,-659.668
1623120465.898,-743.164,-32.227,-74.707,-661.621
1623120465.902,696.777,-22.461,53.711,483.887
1623120465.906,854.004,-19.531,25.391,719.727
1623120465.910,-520.996,-27.832,-109.375,-392.090
1623120465.914,-1000.000,-41.016,-123.047,-837.402
1623120465.916,281.738,-22.461,14.648,182.617
